url	score	metaTitle	metaDescription	desktop_screenshot	mobile_screenshot
http://tokenbot.com	94	TokenBot - Connect. Share. Engage.	TokenBot is a software platform designed for sharing your executed orders on Discord and Telegram.	https://drive.google.com/uc?id=1KIq4c_cSXHQXGuwxL7Bwm7t9nTSOf7SL	https://drive.google.com/uc?id=1eiby9A8fIS58LCxqzXHqd4AnnQzu4IRF
http://tolt.io	96	Tolt - Affiliate Marketing Software for SaaS Startups	An affordable solution to launch your own affiliate program. Tolt helps SaaS startups build and run their own affiliate program. Works with Stripe, Paddle, and Chargebee.	https://drive.google.com/uc?id=1cmlOirHrNepIC-n4MLliO_NACT34zQWP	https://drive.google.com/uc?id=1xBcxhOnouAXQFHyiUhn8nHfPuZUfiOcY
http://gotomorro.com	94	Tomorro - The new way to manage your contracts	Tomorro helps you reduce the time spent on contract management and gives you more control and visibility over legal and financial risks.	https://drive.google.com/uc?id=1Vcp8iXToLT1gdukLU-Eb_BVybfBZJb8f	https://drive.google.com/uc?id=1NgyK0uelUgmRdqnECX9_cyotm23YYb1k
http://tooodooo.com	94	Tooodooo | The network that booeds your communities	Booost your business by giving your communities goals and rewarding their actions or performance.	https://drive.google.com/uc?id=1igT4i1B44-2KDv0tmez5iExN31Dl1wP4	https://drive.google.com/uc?id=1VDXGBY4r2N1pBcOt6Tz2xgEEpWVOO5yR
http://toplyne.io	95	Toplyne | AI Workspace for Marketing Automations	Toplyne is an AI workspace where marketing teams build audiences from customer data.	https://drive.google.com/uc?id=11MPum2uVYiAP6t2lccvUFD0ui9t4hzKy	https://drive.google.com/uc?id=1HxEfkwDz855CHmdnxU-9eTabbzDJHtQp
http://tortoise.pro	93	Tortoise	No meta description	https://drive.google.com/uc?id=1B2_S6C-PyjKa0qGFGhoG1eALDvxwmW79	https://drive.google.com/uc?id=1UDYbSUXnUTaIO50s9WFB5jZ4RcSvihm7
http://totem.co	93	TOTEM - Cantine digitale & Restauration d'entreprise	Le magasin qui simplifie le quotidien ! Tous les produits dont vos collaborateurs ont besoin, dans vos espaces, au quotidien et au juste prix.	https://drive.google.com/uc?id=1MAKEKruDnRfWUT7m0pGkMHOnduXwCgNi	https://drive.google.com/uc?id=17sdz1gFoKyabmNDQn18B-vzL8CR_4k3T
http://trackbar.com	94	Trackbar	Revolutionize your workout with TrackBar! Our innovative gym machine sensor tracks your exercise progress, syncs with our mobile app, and empowers you to achieve your fitness goals. Discover smarter training today!	https://drive.google.com/uc?id=1sZJqJ4HpNDQQqsBc69F-PZDK_JQ8bg31	https://drive.google.com/uc?id=1CG3FPcd9X9YtSenbRGTWh_DQeZVHxjOW
http://trackchain.io	93	TrackChain | Freight Management Platform	Planifica, ejecuta y gestiona transporte de carga. Desde la reserva hasta el pago	https://drive.google.com/uc?id=1gThpaP4M9JL3AQbeISc4FGtikVs3KJQ6	https://drive.google.com/uc?id=1_7_cEs_EHDbz9dcec-OEpb8EqfLSLm_3
http://traktion.ai	92	Traktion.ai | Hire Top Freelance Marketing Experts	Beat the downturn with fast, flexible access to the best marketing experts	https://drive.google.com/uc?id=1ebpWQLafSWNVZvbkF21njMndMX1Nrtvi	https://drive.google.com/uc?id=1T5qGEMLnVi_BkrXxNE4D-48apyHH1RZ1
http://transfi.com	93	Unlock the World of Web3 with TransFi - Your Digital Assets Gateway	Discover Web3 with TransFi's fiat-to-Digital Assets ramps. Buy/sell Digital Assets easily in local currency using your local bank or e-wallet in Asia and emerging markets.	https://drive.google.com/uc?id=1RBQHM9kssKG2KWWgHm-g0ODL_VIubMCx	https://drive.google.com/uc?id=15tyQK_T0YBmVydQT3AFAae7SBeousHpy
http://treepoints.green	91	Treepoints - Sustainability through Technology	Treepoints helps businesses fight climate change. Plant trees, offset carbon, recycle plastic and showcase your impact.	https://drive.google.com/uc?id=1Sao_Do2eVu53cig3J5NM6aXqAN_rOIGf	https://drive.google.com/uc?id=1cuPTYz5vXRrbot4ES_IaGSG3cULsdtg8
http://tresl.co	92	Tresl Segments: Shopify Customer Management & Marketing App	Your certified Shopify Plus data CRM. Leverage the power of AI to uncover profitable customer segments, simplify marketing flows, and sync data across platforms for data-driven success.	https://drive.google.com/uc?id=190QipNwJTt0jMY_y-38ELl3fB4AGnXEy	https://drive.google.com/uc?id=1R_mER1qHC9hytUeKBKz0sWlv7cSRD06M
http://tribecoliving.com	92	Coliving at Tribe - Furnished Shared Housing, Friendly Roommates, Flexible Term	Coliving in SF. Living at Tribe offers you furnished housing and an instant social network. We offer affordable rates, free utilities, weekly cleaning, and more. Now leasing in San Francisco. Our mission is to bring people together.	https://drive.google.com/uc?id=1mZUVqQnZlcvFI4MUbJ3YBCpNdTe6YFWV	https://drive.google.com/uc?id=1q9uxfIwxVfxzH7hdkie86WPLBmmLgCG3
http://tripninja.io	91	Trip Ninja | Flight Search API for OTAs	Our proprietary technology improves content efficiency so OTAs can achieve their goals faster, and more profitably.	https://drive.google.com/uc?id=1Ep5_QXmoc-b4O5XT0Yuzs1aq8m1-ylog	https://drive.google.com/uc?id=1z3_vr17uGK5e24jSMxJzBlDN1lQn9SV9
http://tripworks.com	95	TripWorks: Booking Software for Tour Operators	Booking and Reservations Software for Tour, Activity & Attraction Operators. Make more money with TripWorks. Manage inventory, sell online and in person, manage waivers, and much more.	https://drive.google.com/uc?id=14CnaAnu9HfAXFBAaDOKd_1P1ZSTMMVwo	https://drive.google.com/uc?id=1DYdazPiYpcu5LLJEV3rHGOoNGfd8YwWt
http://troj.ai	91	AI Security Platform | TrojAI	Secure your AI models with our AI security platform. Identify potential risks and threats to your AI applications, and mitigate and manage security risks.	https://drive.google.com/uc?id=1mja2WsHwLonAdNyKJFjRUpPJ8jj9mfPG	https://drive.google.com/uc?id=1Pkzi7vd9jT_vXgPM1X6ahiygGhAANeLm
http://tronity.com	90	TRONITY – Dein Auto. Deine Daten.	Erlebe die neue E-Mobilität: Lade- und Kostenübersicht, Fahrtenbuch und jede Menge zusätzliche Insights zu Deinem E-Auto. Alles in nur einer App.	https://drive.google.com/uc?id=197Gyx7VjO2T3Lvri-_ARVUAtVqzzBZTm	https://drive.google.com/uc?id=1KFVIgM35ylroH46gonXsw376Fg7kvn2J
http://drinktroop.com	91	Damn good cocktails | Troop Beverage Co.	Full flavor, full strength cocktails delivered to your door.	https://drive.google.com/uc?id=11V3akESnys4R8BQRQaHNUy0PxT9n_hTE	https://drive.google.com/uc?id=1KzCxmAcYcvtHpfL5_bmT730Cinr4tDSZ
http://truehold.com	95	Truehold | The Better Way to Stay in Your Home	Unlock your home equity so you can live comfortably at home, without taking on debt. Get a free info kit on our sale-leaseback program to see if Truehold is right for you.	https://drive.google.com/uc?id=1_bSAhInrF4dldUrApAvum1gDwvZ4XWwZ	https://drive.google.com/uc?id=1AmR927ESgRali8h2qiwA5NrlYmP0OPOC
http://truechoice.io	90	TrueChoice Solutions	No meta description	https://drive.google.com/uc?id=1A8sfut_-zwjtsovr3x2SDSMvQeGUf8j6	https://drive.google.com/uc?id=1M6Cx-Xt7-6x-jvLjm3W3JL2K2a4uCTax
http://trustpage.com	92	Your complete trust solution | Trustpage	Proactively build trust, automate time-consuming questionnaires, and speed up security reviews to win more deals and grow your brand.	https://drive.google.com/uc?id=1Y6zJAcS_QHzIY-7JC7lsOGUV3le_cMJs	https://drive.google.com/uc?id=1zSfB5hpQQPLDJmYEG69lLhEZe8qtDlaH
http://tryp.mx	95	THC, CBD y Cannabis a la Puerta de tu Casa | Tryp México	Regístrate como vendedor del marketplace mas grande de productos legales de cannabis, thc, cbd, plumas de wax, hongos adaptogenos y miles de mas productos. Comienza a ganar hoy mismo	https://drive.google.com/uc?id=1MraSgQU-j1Y3RitsKQtjpY2cxUvA5jmV	https://drive.google.com/uc?id=1BU1ph_e4FXqiNdRNWlqCFC-oPhch9PJN
http://turbotic.com	90	Turbotic: Orchestrate your Enterprise Automation and AI	We help companies be successful in their Enterprise Automation and AI. From the first robot to full-scale Hyperautomation.	https://drive.google.com/uc?id=1dHiIDNHP5OrET_78SzPgt9p9MXgKaSe4	https://drive.google.com/uc?id=1HJ-WjnmhbeONeuXTRj55-JGtZsEX_yLQ
http://tv2z.com	91	TV2Z | Global Media Technology Solutions and Innovations	TV2Z is a global provider in media technology solutions and innovations, with the goal to create and deliver immersive cloud-based video streaming experiences for publishers, broadcasters and operators. TV2Z, a certified Metrological Partner, helps to integrate OTT channels and on-demand services into traditional pay-TV platforms. A single Lightning app build facilitates the distribution to a global footprint of operators.	https://drive.google.com/uc?id=1TmwSViQE-W_eftwqGwdNQHye2eTQCRxX	https://drive.google.com/uc?id=1a9OYeSwcwxWWdngOki-sX77Y_fk9yJzq
http://twentyeighthealth.com	90	Twentyeight Health | Accessible Sexual & Reproductive Women’s Health	Affordable sexual & reproductive healthcare for women. Prescribed online, delivered to you. Free shipping. Unlimited provider messaging. $0 copay birth control & more with insurance, including Medicaid. Affordable & accessible. Learn about out-of-pocket payment options (HSA/FSA accepted).	https://drive.google.com/uc?id=1Qr5rAMZFTdT_29EEt-fUnLSDB5hDs3VM	https://drive.google.com/uc?id=1KlvxsAiFHBCTdo6x8RJPpRJKc7mpKZfQ
http://twaice.com	94	TWAICE Battery Analytics Software	Generate more value from batteries whilst reducing risks. Speed up battery development, reduce risks during operation, and improve revenue and ROI throughout the battery lifetime.	https://drive.google.com/uc?id=1c-UVxZEUFSvbeN36zm6CPmm-A8QZb7PP	https://drive.google.com/uc?id=1AlhD4D5DZ6DOdG-PUtFy2fRv4nSRRdLR
http://twicecommerce.com	92	Sell, rent, and resell with TWICE — The Circular Commerce Platform	Turn sustainability into revenue with TWICE Commerce Platform, the all-in-one resale and rental platform. Create your store for free!	https://drive.google.com/uc?id=129SmyN2VvRLOur4_NUsCTR2z7EYKwY21	https://drive.google.com/uc?id=1FA9cIVyNT7lk2SSsx80nsGzJbOB3FItt
http://tymeshift.com	92	Zendesk: KI-gestützte Workforce-Management-Software	Maximieren Sie die Effizienz Ihres Teams mit der KI-gestützten Workforce-Management-Software von Zendesk: Kosten, Planung und Produktivität Ihrer Mitarbeiter:innen lassen sich damit verwalten. Probieren Sie es noch heute kostenlos aus.	https://drive.google.com/uc?id=1uo1hlEdDZRpoyxFvyaEa9crys8YOYYPJ	https://drive.google.com/uc?id=1iQPA3pQ6ZCEaaT5FccnGOWTWgsy-GZv3
http://ubirider.com	94	Ubirider	Ubirider generates value for both mobility providers and riders by seamlessly moving people, information and payments.	https://drive.google.com/uc?id=1hjUdkQNFgJ_jpleX6XwHpdGu-42mM_Gg	https://drive.google.com/uc?id=1hHZGYU0AzQ4yxAp6QwpPILFQKyK1WW38
http://ucademy.com	90	Ucademy - La mejor academia para aprobar cualquier examen	Aprueba lo que te dé la gana. De la manera más rápida y sencilla. Con temarios actualizados y preparadores que que ya han pasado por el examen.	https://drive.google.com/uc?id=1vXVkLJstr8ia4M42jtX12sHNEKxVNGfC	https://drive.google.com/uc?id=1HuucAmi1_xU6zB9mUqc4BzvNiKlD6w9j
http://ulcersolutions.com	98	Ulcer Solutions | Pressure Injury Prevention & Treatment	Comfortable, cost-effective, and compliance-enhancing off-loading devices for treating and preventing pressure injuries.	https://drive.google.com/uc?id=1mPbSJautdPRCrIbN0r30wozMA2GGKscy	https://drive.google.com/uc?id=1ClqbXvhY89oOUZSRXjj2ZbCNj4HkUQ__
http://driveulu.com	93	Home	No meta description	https://drive.google.com/uc?id=1eQqox96D7cME_YeD4jmQ-CfxNMIBVB_F	https://drive.google.com/uc?id=14uoTfdlRDT4U5q9DdIN2Qa4UGUWM0xDZ
http://uman.ai	100	Co-create your next pitch deck, proposal, meeting minutes with AI	Manual account research, digging through reports, asking for up-to-date references... Building tailored pitches and proposals can be hard - until now!	https://drive.google.com/uc?id=1iuTu6AiKs7CS5BsDhz5rBB3hCa-AjcVZ	https://drive.google.com/uc?id=1JEsTyqIAD-vn_xWfsJs8DCZpFUq3atdD
http://umed.jp	95	UMed Inc. | ユーザー目線の医療を創る	弊社はテクノロジーを活用したプロジェクトを通じて、国内外における「ユーザー目線｣医療サービスの提供を目指しています。	https://drive.google.com/uc?id=1kW2GKvyGv-Riop-o32cGz8g16iSg-ebV	https://drive.google.com/uc?id=1ytE8QtdEHvFHZprLbn7rFPpXTW7CpmR2
http://uncover.co	92	Uncover	Uncover uses state of the art technology in Data Integration and Predictive Modeling to optimize marketing investments and accelerate growth.	https://drive.google.com/uc?id=183ryPxLGrNqUxZuXZtC15iQobAwSTe-k	https://drive.google.com/uc?id=1kdS0c-0TdZYbx3cpsAbw1vfE8arHOlqG
http://unicornvr.world	93	Unicorn VR World	Strona główna firmy Unicorn VR World	https://drive.google.com/uc?id=19C8FItl1Dy5IkfGjpR4BT2R5s8wXZYB3	https://drive.google.com/uc?id=1TrDcNysKnP-y1VYQf3PARmKWICaiRWnA
http://urbanchallenger.com	92	Urban Challenger - City- and Team Building Experiences	Exploring the city is much more fun if you have a mission! Make the city your playground and participate in our top-rated city game with friends, family, or colleagues as a team-building event.	https://drive.google.com/uc?id=1yNZyRlaJRDBD8OMLLLOdX_LwawDfi0v4	https://drive.google.com/uc?id=1g5zrd_ufc5ck_J1ht_ngZQU4s0H6VD4c
http://usertip.com	96	Home	No meta description	https://drive.google.com/uc?id=1ixsFmyX_1hdECw-KTYPqLY5oVZRxC1Ay	https://drive.google.com/uc?id=1z8kA5tTn6CqnOMcU_-E5KNRrqNSM37Gl
http://utelly.com	91	Utelly | TV & OTT Content Discovery SaaS	Aggregate metadata from live TV, on-demand streams and short-form content to unlock the world-class search and discovery your consumers are looking for.	https://drive.google.com/uc?id=1EitrK6uiDzu_k52CT9kH1eWk426jl4kK	https://drive.google.com/uc?id=1-S9QsjxwwP5p9q3_fG-VtjrMyMQulW80
http://vaarst.com	90	Homepage - Vaarst	With Vaarst's perception, data and autonomy solutions, we simplify the complicated, so you can make critical decisions with confidence...	https://drive.google.com/uc?id=1R8c7O2Q99cDRLjrVQvwo_irlYcSGqxpB	https://drive.google.com/uc?id=1Ep8btz-1Y5DJJRuz2n-FzxMO57qfmzGl
http://valuecase.com	93	Valuecase: The New Home For Sales	Valuecase spaces are the best way to drive engagement and alignment with your prospects - from first touch, to onboarding, and beyond.	https://drive.google.com/uc?id=1g020L4vu4ncjKqUaTRIks8bFIm2g7hoG	https://drive.google.com/uc?id=1F7NoFcE0Cj20Oepws0iQteeYY0PIPsA4
http://veed.io	91	VEED.IO - AI Video Editor - Fast, Online, Free	Free AI video editor with text to video, avatars, auto-subtitles, voice translations and more. Record, edit and share your videos online with VEED.	https://drive.google.com/uc?id=1HAYZbTHOUxXF3YQi6QZBZLGnC-fKu4f4	https://drive.google.com/uc?id=1-Gks9qLJtm4zJOFbr9VDiIZ1VgTv99cd
http://veek.com.br	93	Veek Início - A única operadora que oferece assinatura GRATUITA com Internet, ligações ilimitadas e pacote de SMS. Tudo isso sem burocracias e 100% digital!	A única operadora que oferece assinatura GRATUITA com Internet, ligações ilimitadas e pacote de SMS. Tudo isso sem burocracias e 100% digital!	https://drive.google.com/uc?id=1nZXLPevXcwXYrvIkV1lVpb72YV0-vRxp	https://drive.google.com/uc?id=1X16d-i5hG3tJn-YQGX36602Ho_hia0oH
http://lattis.io	90	Empowering the New Mobility Revolution | Lattis - Sustainable Transportation Solutions	Step into the future of urban mobility with Lattis. We are your strategic partner, committed to driving change in sustainable and efficient transportation solutions. Book a demo today.	https://drive.google.com/uc?id=1KpaB38iN6VC_p_NsTmrl0UAr9-WtTLGO	https://drive.google.com/uc?id=1jaIGC3XHtZIL77PzM7ibcLdiXcPCOM40
http://vendoo.co	95	The #1 Crosslisting Software for Online Resellers | Vendoo	Vendoo is the go-to crosslisting app for resellers! Crosslist to Poshmark, eBay, Facebook Marketplace, Esty, Mercari, Tradesy, Kidizen, Depop and more.	https://drive.google.com/uc?id=1mFpUHJXrMh02bokLDpGTCJUd6XG5_x3w	https://drive.google.com/uc?id=18yq43rFYTZxjH52RWKeFnv_74jP-yzyT
http://venue.live	92	Venue — Host inspiring all hands, webinars & AMAs	Scale your internal communications. Venue makes it easy to host, organize, and share all hands, webinars, and other team events—all in one place.	https://drive.google.com/uc?id=1-1jilCLm_-zZjq_hY7wlA0pEjWsYCQFr	https://drive.google.com/uc?id=1bTm3QH8-J7FSqPaJIz8cxvGutxt2YuRQ
http://venstramedical.com	100	Percutaneous Ventricular Assist Device (pVAD) by VenstraMedical	VenstraMedical brings you the next generation pVAD capable of pumping 7 
liter/min at 60mmHg of pressure in a collapsible, 9F delivery approach.	https://drive.google.com/uc?id=1ToUe9Tg5XEGgOTcLuJOaNbAX0pEQRF_m	https://drive.google.com/uc?id=1stv55hGwn6e35WcyETMk8-iCGBCc_q9T
http://vertuoza.com	94	Le logiciel pour les entreprises du bâtiment le plus complet - Vertuoza	Le logiciel pour le bâtiment Vertuoza vous permet de vous concentrer sur l'essentiel de votre métier d'entrepreneur ! Du devis à la livraison du chantier en passant par le suivi de chantier, Vertuoza gère tous les aspects de votre entreprise de construction !	https://drive.google.com/uc?id=1cCt3W-ArvMAs1OgcREXbyoPBpD82YPiz	https://drive.google.com/uc?id=1AeIPo0jIASoKT0y8KNeXl3E1NscGa-ry
http://veset.tv	92	The true cloud linear channel management platform | Veset	Veset is the pioneer of cloud native playout solutions. Its groundbreaking SaaS cloud playout platform for linear television channel management enables video content owners operate channels flexibly and effiently leveraging the latest cloud technologies.	https://drive.google.com/uc?id=12xrRqjtrdOi3dE-B9WSrAm67dK-QW3rH	https://drive.google.com/uc?id=1KSBuFSKk7KhHUWhJ2wnnAHAefjcoOh6y
http://videoflow.io	100	Videoflow - Make Video Smart	Videoflow allows media companies to build their own video platforms. Stream live video, manage video content, create interactive videos and build OTT channels	https://drive.google.com/uc?id=1FMqLZNWECUJl-aNuWxnqvDzQWqeSe3xd	https://drive.google.com/uc?id=1Ntdo5eZlaWbHN85Nda2kd9h6OGn3RuwM
http://videoly.co	93	Videoly: Automatically Connect Product Videos to Online Stores	Increase sales and streamline video distribution with Videoly, the leading product video platform for online retailers and brands.	https://drive.google.com/uc?id=11U649s8ZRfbMAC8T_PDSfeHZAQ9vxXJQ	https://drive.google.com/uc?id=1RDO4PqiobmnDaz7bof5H7rAAmBdVHu70
http://viral-loops.com	90	Viral Loops | Build a referral program for your brand	Create and track a referral program with Viral Loops' referral marketing software for E-commerce, Newsletters and Apps.	https://drive.google.com/uc?id=1DvS9Cg71FKdh5fvXY5-gCzkCWMnOTCWx	https://drive.google.com/uc?id=1rPSQqssT7MfNPMVbunWeV2RcHaOsiprU
http://vizibl.co	92	Vizibl - Supplier Collaboration & Innovation Management Software | SRM Software	Vizibl is the world’s leading supplier collaboration and innovation platform, helping both buyers and suppliers manage all aspects of their relationship more effectively to deliver mutual value.	https://drive.google.com/uc?id=1j3rJ38JncnxqqnxEoUm2Z02-W8kjU-6T	https://drive.google.com/uc?id=1Lag8vjhi10DgRWqvOSZhjK2daCPsZ3F-
http://vividtheory.com	91	Vivid Theory	No meta description	https://drive.google.com/uc?id=1AfWSWG-nDnqSOlrWIBn5RSAVB8MEBDbk	https://drive.google.com/uc?id=105QqWkj9NDZPTmB9EGbCxLxA3FfMM9hp
http://voxe.org	93	Voxe	No meta description	https://drive.google.com/uc?id=1De-xwohXxhznC-0ohbVQbEjiv4BTcDvH	https://drive.google.com/uc?id=1ISVURXIG_BfKNHKexB1AoidZcvss_HL5
http://getwalter.com	100	Home	One platform for law firms and company builders. Stay on the same page while raising capital and managing shareholders and employee stock option programs.	https://drive.google.com/uc?id=1yR5wFf5ubfCC2qXGa0qpAiYukdL4bueK	https://drive.google.com/uc?id=1usPn8O72b9c572Q-N01JboZz-qSw7qyG
http://we360.ai	91	We360.ai | Award Winning Employee Monitoring Software	We360.ai is an employee monitoring software which helps companies gain insights of employee performance and productivity.	https://drive.google.com/uc?id=1czlo98tr5MT7Asn4ZRF3VvBJBG8p7zZj	https://drive.google.com/uc?id=1pAQ2dgHeM_m8g8jPUOYZ5VEhl3rLUHiB
http://whympr.com	91	Whympr, l'appli Montagne et Outdoor	Prépare et partage tes sorties en montagne : itinéraires, traces, cartes, 3D, météo... Whympr, c'est toutes les infos réunies dans une seule appli, pour la randonnée, l'escalade, le ski de rando et l'alpinisme.	https://drive.google.com/uc?id=117LjOcrkk4OvMSju8EcJs4gtdkXzXEhS	https://drive.google.com/uc?id=1Jk837B2lT_1rlMyUGbPNA4JoarzXxqPF
http://trywilco.com	92	Wilco: Never Stop Developing	Accelerate your professional development with Wilco. Improve engineering skills by solving hands-on dev challenges that simulate real-world scenarios.	https://drive.google.com/uc?id=1K1lHHb3cD_pCAKzyxrrJnRfJDdds8Jlx	https://drive.google.com/uc?id=1q5UYiTvE0A97SVrgt0sJTGQ6WqW8bpAX
http://wiselayer.com	90	WiseLayer | AI to improve profitability & efficiency	WiseLayer's AI empowers finance teams to improve profitability & efficiency in minutes per week	https://drive.google.com/uc?id=1YKOe9bOmNelDnwHuqfT0waot6gkXLuKg	https://drive.google.com/uc?id=1dn6QETXtgSXOwOeimgDuN47sXMoGWiiQ
http://getwiser.io	99	Wiser - Live Revenue and Meeting Intelligence	Wiser offers live revenue intelligence to help modern sales team sell more, faster. Highly tailored meeting prep and live coaching.	https://drive.google.com/uc?id=107R7KrIbxwspD3BX0W_99qxoBr0qow86	https://drive.google.com/uc?id=1-KzyT_WbwSaG7A_WMJpbEVOAfmFwYOXu
http://woodsense.com	93	Woodsense - Intelligent Moisture Meter	Detect damages as they emerge in timber structures with the worlds smartest wood moisture content sensor. Wireless and a 10 year battery lifetime! Try it today.	https://drive.google.com/uc?id=1Klzzrxob7LAoXyjdvzh7aDpHXB_2VA8H	https://drive.google.com/uc?id=1bwdZbylZGxYP3OHYhiNV5x94LlAQt5-u
http://wooga.com	94	Wooga – Games with Thoughtful Stories	Wooga is a mobile games developer from Berlin. We make games with thoughtful, compelling stories at their core.	https://drive.google.com/uc?id=1hRHHyX-Vxu1wqgqq8yyuFB2hOVqFyYR4	https://drive.google.com/uc?id=12niF0gR0-TbR2Dn7rEJTbYk2y_zzzx9H
http://wordly.ai	90	Wordly AI Translation - #1 Meetings and Events Solution	Wordly uses AI Translation to provide audio translation, captions, subtitles, and transcription for in-person and virtual meetings, webinars, and on-demand videos.	https://drive.google.com/uc?id=12bqooHO6y39GLHHfS-Sf8vuz0pVT4hCm	https://drive.google.com/uc?id=145uBsB6lt2rAtw7qVWMz3ty15tdIUKK5
http://writing.io	93	Writing.io - Write, Publish, Convert.	Write and publish beautiful content with Writing.io. Build a website that learns as you grow.	https://drive.google.com/uc?id=1R4m8sfWsZP7l44-nP8CsiPRJXYDkcGNA	https://drive.google.com/uc?id=1aW84qUCVDqYQ91T1snIJPvmOa9zfmimS
http://xsight.online	92	XSight - Find friends and places in AR using your phone camera	Your first step into Metaverse!	https://drive.google.com/uc?id=15gh47WbUFe4MkEhqmFxwqNIH4FHvHw9x	https://drive.google.com/uc?id=1Xu2Lcujiprce95MrINkE_neyl3CptW4c
http://xerof.com	97	XEROF: Cryptoassets with Swiss precision	XEROF, your regulated Swiss pathway to crypto services, offers secure crypto exchange, custody, payment, institutional services, and real estate transactions.	https://drive.google.com/uc?id=1UaqR59dzUrtobmVL92U3pOx5GvnhcfWK	https://drive.google.com/uc?id=10ykpYf-LlYM-on9oLZ5hXhkTfJ7X7MOo
http://carefreespace.org	97	Carefree - A New Kind of Charity	Carefree transforms vacant accommodation into vital breaks for unpaid carers.	https://drive.google.com/uc?id=1kdMI7bNORbYRRrhl7IzWC0UZIBr7WU_E	https://drive.google.com/uc?id=1ok4XDYBD9T8uIBlaewUxk96lsDBxmiAV
http://khanacademy.org	95	Khan Academy | Free Online Courses, Lessons & Practice	Learn for free about math, art, computer programming, economics, physics, chemistry, biology, medicine, finance, history, and more. Khan Academy is a nonprofit with the mission of providing a free, world-class education for anyone, anywhere.	https://drive.google.com/uc?id=11obHHtaTbPAgmC5v9DmtUMCzjCAN5qZY	https://drive.google.com/uc?id=1FbvJ7u8Iesz6XxErjgGQiKAns1-9Cwz8
http://lastprisonerproject.org	90	Last Prisoner Project - Cannabis Reform Nonprofit	Through advocacy, policy change, education, release, commutation, expungement and reentry, Last Prisoner Project nonprofit is committed to social justice, criminal justice, prison reform and ending mass incarceration and the unjust war on drugs, legalizing cannabis, and freeing every last cannabis prisoner.	https://drive.google.com/uc?id=1J66ejtIFLlfLjJB-hr9turXrcGkbRIjs	https://drive.google.com/uc?id=1q17evxLD6Fdo_3ucEXc_NMNcOSkK7JVO
http://sulitest.org	94	Sulitest - Mainstreaming sustainability worldwide	Creator of THE certificate for sustainable development and sustainability enabling better-informed decisions in favor of the planet and our society.	https://drive.google.com/uc?id=1G3DZE-jbw-_pLWh3wrZt_fpEE36vO6OU	https://drive.google.com/uc?id=1eOa90VB3dnQTJgUT-MDMVuY1UFAtXT8p
http://healthgorilla.com	95	Health Gorilla | Health Data Network, Infrastructure, & APIs	Health Gorilla, the nation's only dual-designated QHIN and QHIO, powers national health information exchange while protecting patient data privacy.	https://drive.google.com/uc?id=1691wAPrw05sdJ6Gj4MTIzB_7O3iCiSeM	https://drive.google.com/uc?id=1TcMgekKdWeUKVSutXBNlGe6Qx42bzODu
http://healthmatch.io	96	HealthMatch - easily find the right clinical trial	Gain quick and easy access to clinical trials from a network of care teams around the world.	https://drive.google.com/uc?id=1FgpLSXSraolVHXZJ5bfudbDpfYi3s2Ib	https://drive.google.com/uc?id=13ItwC4k993XYe8sRlhFskGecJzPOZAhy
http://healthmetrics.com	96	HealthMetrics | Optimising Healthcare Costs for All	HealthMetrics offers a platform connecting healthcare providers with employees, catering to businesses of all sizes. Improve employee health with our digital health solutions.	https://drive.google.com/uc?id=1ZzaeJVPKt1YqL1myduPrGrgbeKTluOy6	https://drive.google.com/uc?id=1KMUnYn4f_rFcKke71xY5iq00EkYuR4w0
http://healthrhythms.com	92	Health Rhythms	Built on three decades of research, Health Rhythms is your unique new tool for continuous, passive, and objective mental health measurement.	https://drive.google.com/uc?id=1BZUOwcvi8N3q4LXYQ9AoBEMPWtffyHq4	https://drive.google.com/uc?id=1xLVR3xiCHxCtisXi7tYeFkbV96gXCc6T
http://heavy.ai	90	The Fastest Analytics and Location Intelligence Platform | HEAVY.AI	HEAVY.AI provides advanced analytics that empower businesses and the government to visualize high-value opportunities and risks hidden in their big location and time data, supporting time-sensitive, high-impact decisions.	https://drive.google.com/uc?id=1OlUOZm_qCxZqSwOKn9U7FbcYcWxqNMr2	https://drive.google.com/uc?id=1-nQvJKJDd3t_GlSu9uJZDumIPufgst--
http://hecticapp.com	95	Moxie | Built for freelancers	A solid structure for freelancers and small agencies to scale their businesses and enjoy a more sane and fulfilling bossless life.	https://drive.google.com/uc?id=1lNcTNhhHGySykLGLeQCd-kUzvA5PZeai	https://drive.google.com/uc?id=1V4vMEXFRv0ykVKjYfoYjPgbhH1TFny8q
http://helpjuice.com	100	Helpjuice – Knowledge Base Software	Knowledge Base Software used by 130,000+ users from companies like Amazon, Hertz, Shipt. Start your free 14-Day Trial today	https://drive.google.com/uc?id=1DsnRXjR2erSSTDwojo_LoVh7Pm3dwIVe	https://drive.google.com/uc?id=1tgdmbNjh18jRoi3GYYPESI-GGG9ZG9xP
http://hellorse.fr	90	hello RSE : Revendeur Informatique & Audiovisuel	Acheteur privé ou public, accédez à des milliers de ressources digitales et pédagogiques, proposées par des vendeurs proches de chez vous et engagés dans une démarche RSE.	https://drive.google.com/uc?id=1moqgydpEbcie6rjpjjn9RZfNRewmiMh2	https://drive.google.com/uc?id=1Po5rOuspXEvGW3iSDyyUblwqbm6z7Xhl
